               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 316,            0.025003,           0.0069715,           0.0014451,             0.99516,             0.96226,             0.98475,             0.71045,             0.02105,           0.0059233,           0.0013506,            0.003763,            0.003763,            0.003763
                 317,            0.025435,           0.0081712,           0.0014898,             0.98101,             0.97458,             0.98475,             0.73171,            0.023251,           0.0058619,           0.0013152,           0.0037432,           0.0037432,           0.0037432
                 318,            0.028796,           0.0080121,           0.0015116,             0.98101,             0.97458,             0.98475,             0.73171,            0.023251,           0.0058619,           0.0013152,           0.0037234,           0.0037234,           0.0037234
                 319,            0.027049,           0.0076442,           0.0011694,             0.99242,             0.96226,             0.98438,             0.68231,            0.024803,           0.0058521,            0.001317,           0.0037036,           0.0037036,           0.0037036
                 320,            0.028072,           0.0098517,           0.0012555,             0.99242,             0.96226,             0.98438,             0.68231,            0.024803,           0.0058521,            0.001317,           0.0036838,           0.0036838,           0.0036838
                 321,            0.028758,           0.0077979,           0.0012736,             0.99135,             0.96226,             0.98438,             0.70793,            0.026621,           0.0057949,            0.001281,            0.003664,            0.003664,            0.003664
                 322,            0.033376,           0.0063263,           0.0011116,             0.99135,             0.96226,             0.98438,             0.70793,            0.026621,           0.0057949,            0.001281,           0.0036442,           0.0036442,           0.0036442
                 323,            0.033181,           0.0083968,           0.0011079,             0.98995,             0.96226,             0.98438,              0.6909,            0.024415,           0.0057412,           0.0012758,           0.0036244,           0.0036244,           0.0036244
                 324,            0.028815,           0.0073128,           0.0010662,             0.98995,             0.96226,             0.98438,              0.6909,            0.024415,           0.0057412,           0.0012758,           0.0036046,           0.0036046,           0.0036046
                 325,            0.028771,            0.007565,           0.0013171,             0.99148,             0.96226,             0.98438,             0.68824,             0.02462,           0.0058024,           0.0012469,           0.0035848,           0.0035848,           0.0035848
                 326,            0.032387,           0.0073783,           0.0011413,             0.99148,             0.96226,             0.98438,             0.68824,             0.02462,           0.0058024,           0.0012469,            0.003565,            0.003565,            0.003565
                 327,            0.027736,           0.0064245,           0.0011164,             0.99033,             0.96226,             0.98438,             0.65445,            0.024858,           0.0058015,           0.0012477,           0.0035452,           0.0035452,           0.0035452
                 328,             0.03075,           0.0073965,           0.0011631,             0.99033,             0.96226,             0.98438,             0.65445,            0.024858,           0.0058015,           0.0012477,           0.0035254,           0.0035254,           0.0035254
                 329,            0.029336,           0.0065576,           0.0010732,             0.99274,             0.96226,             0.98438,             0.72481,            0.022312,            0.005693,           0.0012325,           0.0035056,           0.0035056,           0.0035056
                 330,             0.02683,           0.0075735,           0.0011791,             0.99274,             0.96226,             0.98438,             0.72481,            0.022312,            0.005693,           0.0012325,           0.0034858,           0.0034858,           0.0034858
                 331,            0.025187,           0.0079197,           0.0012227,              0.9944,             0.96226,             0.98438,             0.60881,             0.02551,           0.0058206,           0.0012398,            0.003466,            0.003466,            0.003466
                 332,            0.028056,           0.0089273,           0.0011418,              0.9944,             0.96226,             0.98438,             0.60881,             0.02551,           0.0058206,           0.0012398,           0.0034462,           0.0034462,           0.0034462
                 333,            0.028616,           0.0063118,           0.0012118,             0.99466,             0.96226,             0.98439,             0.71402,            0.022603,           0.0056109,           0.0012305,           0.0034264,           0.0034264,           0.0034264
                 334,            0.028351,           0.0072178,            0.001196,             0.99466,             0.96226,             0.98439,             0.71402,            0.022603,           0.0056109,           0.0012305,           0.0034066,           0.0034066,           0.0034066
                 335,            0.026275,           0.0064104,           0.0011971,             0.99526,             0.96226,             0.98439,             0.68048,            0.024341,           0.0056689,           0.0012395,           0.0033868,           0.0033868,           0.0033868
                 336,            0.030728,           0.0075251,           0.0014604,             0.99526,             0.96226,             0.98439,             0.68048,            0.024341,           0.0056689,           0.0012395,            0.003367,            0.003367,            0.003367
                 337,            0.028536,           0.0066408,           0.0010106,             0.99621,             0.96226,             0.98476,             0.71167,            0.022594,            0.005624,           0.0012222,           0.0033472,           0.0033472,           0.0033472
                 338,            0.031628,           0.0060134,           0.0010969,             0.99621,             0.96226,             0.98476,             0.71167,            0.022594,            0.005624,           0.0012222,           0.0033274,           0.0033274,           0.0033274
                 339,            0.030339,            0.007478,           0.0010742,             0.99664,             0.96226,             0.98475,             0.70468,            0.023403,           0.0055816,           0.0012187,           0.0033076,           0.0033076,           0.0033076
                 340,            0.029128,           0.0060787,           0.0013645,             0.99664,             0.96226,             0.98475,             0.70468,            0.023403,           0.0055816,           0.0012187,           0.0032878,           0.0032878,           0.0032878
                 341,            0.028111,           0.0075398,            0.001232,             0.99723,             0.96226,             0.98476,             0.69852,            0.023461,           0.0055732,           0.0011975,            0.003268,            0.003268,            0.003268
                 342,            0.030442,            0.007928,            0.001318,             0.99723,             0.96226,             0.98476,             0.69852,            0.023461,           0.0055732,           0.0011975,           0.0032482,           0.0032482,           0.0032482
                 343,            0.026261,           0.0077466,           0.0011459,                   1,             0.97601,             0.98514,             0.71913,            0.022609,           0.0055275,           0.0012062,           0.0032284,           0.0032284,           0.0032284
                 344,            0.028634,           0.0068494,           0.0012535,                   1,             0.97601,             0.98514,             0.71913,            0.022609,           0.0055275,           0.0012062,           0.0032086,           0.0032086,           0.0032086
                 345,            0.025589,           0.0088192,           0.0010938,                   1,             0.97701,             0.98514,             0.73004,            0.022147,           0.0055282,           0.0011897,           0.0031888,           0.0031888,           0.0031888
                 346,            0.023752,           0.0064253,          0.00099749,                   1,             0.97701,             0.98514,             0.73004,            0.022147,           0.0055282,           0.0011897,            0.003169,            0.003169,            0.003169
                 347,            0.026959,           0.0064108,           0.0011192,                   1,             0.97619,             0.98513,             0.67114,            0.023676,           0.0056233,           0.0011859,           0.0031492,           0.0031492,           0.0031492
                 348,             0.02678,           0.0071241,           0.0012119,                   1,             0.97619,             0.98513,             0.67114,            0.023676,           0.0056233,           0.0011859,           0.0031294,           0.0031294,           0.0031294
                 349,             0.02651,           0.0079476,           0.0010932,                   1,             0.97725,             0.98514,             0.70929,            0.020771,           0.0055262,           0.0011944,           0.0031096,           0.0031096,           0.0031096
                 350,            0.022817,           0.0066661,           0.0010767,                   1,             0.97725,             0.98514,             0.70929,            0.020771,           0.0055262,           0.0011944,           0.0030898,           0.0030898,           0.0030898
                 351,            0.026245,            0.010968,           0.0011997,                   1,             0.97681,             0.98514,             0.71026,            0.021265,           0.0055222,           0.0011666,             0.00307,             0.00307,             0.00307
                 352,            0.024314,           0.0069643,           0.0011584,                   1,             0.97681,             0.98514,             0.71026,            0.021265,           0.0055222,           0.0011666,           0.0030502,           0.0030502,           0.0030502
                 353,            0.022706,           0.0068886,           0.0011444,                   1,             0.97679,             0.98514,             0.67717,            0.023044,           0.0054846,           0.0011708,           0.0030304,           0.0030304,           0.0030304
                 354,            0.023728,           0.0057546,          0.00097267,                   1,             0.97679,             0.98514,             0.67717,            0.023044,           0.0054846,           0.0011708,           0.0030106,           0.0030106,           0.0030106
                 355,            0.026499,            0.008563,           0.0011748,                   1,             0.97629,             0.98515,             0.71512,            0.019195,           0.0054634,           0.0011453,           0.0029908,           0.0029908,           0.0029908
                 356,            0.022651,           0.0057026,           0.0011427,                   1,             0.97629,             0.98515,             0.71512,            0.019195,           0.0054634,           0.0011453,            0.002971,            0.002971,            0.002971
                 357,            0.024085,           0.0074503,           0.0011818,                   1,             0.97623,             0.98515,             0.71394,            0.021716,           0.0054427,           0.0011291,           0.0029512,           0.0029512,           0.0029512
                 358,            0.025663,           0.0074311,           0.0009558,                   1,             0.97623,             0.98515,             0.71394,            0.021716,           0.0054427,           0.0011291,           0.0029314,           0.0029314,           0.0029314
                 359,            0.024547,           0.0078235,          0.00095674,             0.99733,             0.96226,             0.98477,             0.69235,            0.022639,           0.0055054,           0.0011134,           0.0029116,           0.0029116,           0.0029116
                 360,            0.025679,           0.0069661,           0.0010257,             0.99733,             0.96226,             0.98477,             0.69235,            0.022639,           0.0055054,           0.0011134,           0.0028918,           0.0028918,           0.0028918
                 361,            0.026118,           0.0061068,          0.00096504,             0.99716,             0.96226,             0.98477,             0.71662,            0.021518,           0.0053954,           0.0011147,            0.002872,            0.002872,            0.002872
                 362,            0.024865,           0.0067418,          0.00095299,             0.99716,             0.96226,             0.98477,             0.71662,            0.021518,           0.0053954,           0.0011147,           0.0028522,           0.0028522,           0.0028522
                 363,            0.025142,           0.0071131,          0.00098842,             0.99701,             0.96226,             0.98477,             0.69886,            0.021389,           0.0054271,            0.001096,           0.0028324,           0.0028324,           0.0028324
                 364,            0.025834,           0.0073937,          0.00094318,             0.99701,             0.96226,             0.98477,             0.69886,            0.021389,           0.0054271,            0.001096,           0.0028126,           0.0028126,           0.0028126
                 365,            0.026845,            0.006978,           0.0010231,                   1,             0.97725,             0.98515,             0.71314,            0.021212,           0.0053624,           0.0010874,           0.0027928,           0.0027928,           0.0027928
                 366,             0.02532,           0.0065921,          0.00099188,                   1,             0.97725,             0.98515,             0.71314,            0.021212,           0.0053624,           0.0010874,            0.002773,            0.002773,            0.002773
                 367,            0.025061,           0.0080977,           0.0010174,                   1,             0.97785,             0.98515,              0.7339,            0.019402,           0.0053678,           0.0010791,           0.0027532,           0.0027532,           0.0027532
                 368,            0.018259,           0.0054243,          0.00093675,                   1,             0.97785,             0.98515,              0.7339,            0.019402,           0.0053678,           0.0010791,           0.0027334,           0.0027334,           0.0027334
                 369,            0.022122,           0.0082289,          0.00094562,                   1,              0.9784,             0.98515,             0.71437,            0.019161,           0.0053437,           0.0010833,           0.0027136,           0.0027136,           0.0027136
                 370,            0.024047,           0.0077848,          0.00098513,                   1,              0.9784,             0.98515,             0.71437,            0.019161,           0.0053437,           0.0010833,           0.0026938,           0.0026938,           0.0026938
                 371,            0.023706,           0.0065077,          0.00093791,                   1,             0.97832,             0.98515,             0.71366,             0.02453,            0.005342,           0.0010869,            0.002674,            0.002674,            0.002674
                 372,            0.028348,           0.0072452,          0.00087169,                   1,             0.97832,             0.98515,             0.71366,             0.02453,            0.005342,           0.0010869,           0.0026542,           0.0026542,           0.0026542
                 373,            0.026524,           0.0061981,           0.0009247,                   1,             0.97857,             0.98515,             0.73145,            0.018176,           0.0052971,           0.0010794,           0.0026344,           0.0026344,           0.0026344
                 374,            0.024003,           0.0072154,           0.0011082,                   1,             0.97857,             0.98515,             0.73145,            0.018176,           0.0052971,           0.0010794,           0.0026146,           0.0026146,           0.0026146
                 375,            0.024987,           0.0061658,          0.00096173,                   1,             0.97849,             0.98515,             0.70103,            0.020394,           0.0053337,           0.0010744,           0.0025948,           0.0025948,           0.0025948
                 376,            0.025209,           0.0077684,            0.001022,                   1,             0.97849,             0.98515,             0.70103,            0.020394,           0.0053337,           0.0010744,            0.002575,            0.002575,            0.002575
                 377,            0.023843,           0.0064506,          0.00096066,                   1,             0.97871,             0.98516,             0.71999,            0.021973,           0.0053469,           0.0010648,           0.0025552,           0.0025552,           0.0025552
                 378,            0.027411,           0.0064299,          0.00097557,                   1,             0.97871,             0.98516,             0.71999,            0.021973,           0.0053469,           0.0010648,           0.0025354,           0.0025354,           0.0025354
                 379,            0.026572,           0.0053884,          0.00085364,                   1,              0.9788,             0.98515,             0.71925,            0.019487,           0.0053235,           0.0010698,           0.0025156,           0.0025156,           0.0025156
                 380,            0.021726,           0.0068097,          0.00091843,                   1,              0.9788,             0.98515,             0.71925,            0.019487,           0.0053235,           0.0010698,           0.0024958,           0.0024958,           0.0024958
                 381,            0.023237,           0.0058754,          0.00098707,                   1,             0.97893,             0.98516,              0.7244,            0.019648,           0.0053003,            0.001061,            0.002476,            0.002476,            0.002476
                 382,            0.023045,           0.0063139,          0.00094723,                   1,             0.97893,             0.98516,              0.7244,            0.019648,           0.0053003,            0.001061,           0.0024562,           0.0024562,           0.0024562
                 383,            0.023151,           0.0068867,          0.00092679,                   1,             0.97851,             0.98516,             0.72695,            0.019922,           0.0053086,           0.0010591,           0.0024364,           0.0024364,           0.0024364
                 384,            0.023782,           0.0049378,          0.00099374,                   1,             0.97851,             0.98516,             0.72695,            0.019922,           0.0053086,           0.0010591,           0.0024166,           0.0024166,           0.0024166
                 385,            0.022774,           0.0058492,          0.00095755,             0.98071,             0.95947,             0.96182,             0.71726,            0.021286,           0.0052394,           0.0010532,           0.0023968,           0.0023968,           0.0023968
                 386,            0.026101,           0.0066221,            0.001039,             0.98071,             0.95947,             0.96182,             0.71726,            0.021286,           0.0052394,           0.0010532,            0.002377,            0.002377,            0.002377
                 387,            0.023913,            0.006326,          0.00094641,             0.98071,             0.95948,             0.96183,             0.71251,            0.019762,            0.005251,           0.0010574,           0.0023572,           0.0023572,           0.0023572
                 388,            0.022251,           0.0054195,          0.00094301,             0.98071,             0.95948,             0.96183,             0.71251,            0.019762,            0.005251,           0.0010574,           0.0023374,           0.0023374,           0.0023374
                 389,            0.022504,           0.0069459,           0.0011398,                   1,             0.97808,             0.98516,             0.73719,            0.018977,           0.0052722,           0.0010466,           0.0023176,           0.0023176,           0.0023176
                 390,            0.022408,            0.006917,          0.00096717,                   1,             0.97808,             0.98516,             0.73719,            0.018977,           0.0052722,           0.0010466,           0.0022978,           0.0022978,           0.0022978
                 391,            0.024397,           0.0065992,          0.00090825,                   1,             0.97782,             0.98517,             0.71333,            0.020485,           0.0052574,           0.0010364,            0.002278,            0.002278,            0.002278
                 392,            0.024851,           0.0059588,           0.0011477,                   1,             0.97782,             0.98517,             0.71333,            0.020485,           0.0052574,           0.0010364,           0.0022582,           0.0022582,           0.0022582
                 393,            0.023305,           0.0065181,          0.00084083,                   1,             0.97744,             0.98517,             0.75099,            0.018886,           0.0051989,           0.0010305,           0.0022384,           0.0022384,           0.0022384
                 394,            0.021075,           0.0056672,          0.00093327,                   1,             0.97744,             0.98517,             0.75099,            0.018886,           0.0051989,           0.0010305,           0.0022186,           0.0022186,           0.0022186
                 395,            0.023016,           0.0072214,           0.0010003,                   1,             0.97705,             0.98517,             0.74308,            0.019624,           0.0052159,           0.0010162,           0.0021988,           0.0021988,           0.0021988
                 396,            0.021768,           0.0065218,          0.00097628,                   1,             0.97705,             0.98517,             0.74308,            0.019624,           0.0052159,           0.0010162,            0.002179,            0.002179,            0.002179
                 397,            0.022372,           0.0073982,           0.0010074,                   1,             0.97706,             0.98517,             0.74046,            0.019032,           0.0051782,           0.0010147,           0.0021592,           0.0021592,           0.0021592
                 398,            0.021734,           0.0081487,          0.00083657,                   1,             0.97706,             0.98517,             0.74046,            0.019032,           0.0051782,           0.0010147,           0.0021394,           0.0021394,           0.0021394
                 399,            0.023995,           0.0072653,           0.0011946,                   1,             0.97689,             0.98518,             0.74614,            0.018099,            0.005158,           0.0010055,           0.0021196,           0.0021196,           0.0021196
                 400,            0.021402,           0.0083481,          0.00097496,                   1,             0.97689,             0.98518,             0.74614,            0.018099,            0.005158,           0.0010055,           0.0020998,           0.0020998,           0.0020998
                 401,            0.020016,           0.0074189,          0.00098271,             0.99698,             0.96226,              0.9848,             0.74537,            0.017903,            0.005174,          0.00099878,             0.00208,             0.00208,             0.00208
                 402,            0.019941,           0.0073721,           0.0010722,             0.99698,             0.96226,              0.9848,             0.74537,            0.017903,            0.005174,          0.00099878,           0.0020602,           0.0020602,           0.0020602
                 403,            0.023653,           0.0069455,          0.00084103,             0.97743,              0.9434,             0.96262,             0.75018,            0.021008,           0.0050953,           0.0010008,           0.0020404,           0.0020404,           0.0020404
                 404,            0.025802,           0.0082586,          0.00083781,             0.97743,              0.9434,             0.96262,             0.75018,            0.021008,           0.0050953,           0.0010008,           0.0020206,           0.0020206,           0.0020206
                 405,            0.023859,           0.0055897,          0.00077868,             0.98068,              0.9577,             0.96304,             0.76013,              0.0166,           0.0051041,            0.000988,           0.0020008,           0.0020008,           0.0020008
                 406,            0.021161,           0.0066629,          0.00092079,             0.98068,              0.9577,             0.96304,             0.76013,              0.0166,           0.0051041,            0.000988,            0.001981,            0.001981,            0.001981
                 407,            0.023025,           0.0068623,           0.0011809,             0.98068,             0.95768,             0.96303,             0.73356,            0.018057,           0.0051106,          0.00097246,           0.0019612,           0.0019612,           0.0019612
                 408,            0.021436,           0.0058019,           0.0009146,             0.98068,             0.95768,             0.96303,             0.73356,            0.018057,           0.0051106,          0.00097246,           0.0019414,           0.0019414,           0.0019414
                 409,            0.020188,           0.0071951,          0.00096735,             0.98069,             0.95822,             0.96304,               0.748,            0.018033,           0.0050679,          0.00096713,           0.0019216,           0.0019216,           0.0019216
                 410,            0.018349,           0.0054386,          0.00088579,             0.98069,             0.95822,             0.96304,               0.748,            0.018033,           0.0050679,          0.00096713,           0.0019018,           0.0019018,           0.0019018
                 411,            0.019924,           0.0067932,          0.00077495,                   1,             0.97748,             0.98518,             0.75056,            0.017352,            0.005073,          0.00094931,            0.001882,            0.001882,            0.001882
                 412,            0.021935,           0.0073816,          0.00081706,                   1,             0.97748,             0.98518,             0.75056,            0.017352,            0.005073,          0.00094931,           0.0018622,           0.0018622,           0.0018622
                 413,            0.021455,           0.0084835,          0.00082274,             0.98071,             0.95909,             0.96362,             0.76518,             0.01953,           0.0050405,          0.00094496,           0.0018424,           0.0018424,           0.0018424
                 414,            0.021896,           0.0067413,          0.00078979,             0.98071,             0.95909,             0.96362,             0.76518,             0.01953,           0.0050405,          0.00094496,           0.0018226,           0.0018226,           0.0018226
                 415,            0.024131,           0.0064748,          0.00095517,                   1,             0.97823,             0.98518,             0.75819,            0.016608,           0.0050392,           0.0009318,           0.0018028,           0.0018028,           0.0018028
                 416,            0.023415,           0.0066871,           0.0007445,                   1,             0.97823,             0.98518,             0.75819,            0.016608,           0.0050392,           0.0009318,            0.001783,            0.001783,            0.001783
                 417,            0.019888,           0.0067331,          0.00089379,                   1,             0.97818,             0.98518,              0.7643,            0.016548,           0.0050419,          0.00092384,           0.0017632,           0.0017632,           0.0017632
                 418,            0.020292,           0.0069593,          0.00086884,                   1,             0.97818,             0.98518,              0.7643,            0.016548,           0.0050419,          0.00092384,           0.0017434,           0.0017434,           0.0017434
                 419,            0.021114,           0.0077936,          0.00078971,                   1,             0.97835,             0.98517,             0.75397,            0.017379,           0.0050334,          0.00090888,           0.0017236,           0.0017236,           0.0017236
                 420,            0.019287,           0.0065245,          0.00082807,                   1,             0.97835,             0.98517,             0.75397,            0.017379,           0.0050334,          0.00090888,           0.0017038,           0.0017038,           0.0017038
                 421,            0.020195,           0.0077574,          0.00079271,                   1,             0.97864,             0.98517,             0.76192,            0.017307,           0.0050259,          0.00090278,            0.001684,            0.001684,            0.001684
                 422,            0.020778,           0.0056714,          0.00092445,                   1,             0.97864,             0.98517,             0.76192,            0.017307,           0.0050259,          0.00090278,           0.0016642,           0.0016642,           0.0016642
                 423,            0.023319,           0.0055883,          0.00078372,                   1,             0.97826,             0.98517,             0.74839,            0.017926,           0.0050135,           0.0008937,           0.0016444,           0.0016444,           0.0016444
                 424,            0.020339,           0.0067589,          0.00086994,                   1,             0.97826,             0.98517,             0.74839,            0.017926,           0.0050135,           0.0008937,           0.0016246,           0.0016246,           0.0016246
                 425,            0.019873,           0.0052064,          0.00073826,                   1,              0.9781,             0.98517,              0.7422,            0.017443,           0.0050319,          0.00088371,           0.0016048,           0.0016048,           0.0016048
                 426,            0.020562,           0.0073075,          0.00073456,                   1,              0.9781,             0.98517,              0.7422,            0.017443,           0.0050319,          0.00088371,            0.001585,            0.001585,            0.001585
                 427,            0.018313,           0.0062584,          0.00075409,                   1,               0.978,             0.98517,             0.75339,            0.017545,           0.0050083,          0.00087382,           0.0015652,           0.0015652,           0.0015652
                 428,            0.021178,           0.0062024,          0.00068101,                   1,               0.978,             0.98517,             0.75339,            0.017545,           0.0050083,          0.00087382,           0.0015454,           0.0015454,           0.0015454
                 429,            0.019373,           0.0062135,          0.00075196,                   1,             0.97809,             0.98517,             0.75802,            0.015888,           0.0049703,          0.00087195,           0.0015256,           0.0015256,           0.0015256
                 430,            0.020011,           0.0061167,          0.00085257,                   1,             0.97809,             0.98517,             0.75802,            0.015888,           0.0049703,          0.00087195,           0.0015058,           0.0015058,           0.0015058
                 431,            0.018973,           0.0060494,          0.00078131,                   1,             0.99696,               0.995,             0.74096,            0.018226,           0.0050414,          0.00086784,            0.001486,            0.001486,            0.001486
                 432,            0.023284,           0.0061436,          0.00099391,                   1,             0.99696,               0.995,             0.74096,            0.018226,           0.0050414,          0.00086784,           0.0014662,           0.0014662,           0.0014662
                 433,            0.023288,           0.0069811,           0.0007839,                   1,             0.99665,               0.995,             0.73821,            0.016252,           0.0049758,          0.00085624,           0.0014464,           0.0014464,           0.0014464
                 434,            0.020299,           0.0062098,          0.00074254,                   1,             0.99665,               0.995,             0.73821,            0.016252,           0.0049758,          0.00085624,           0.0014266,           0.0014266,           0.0014266
                 435,            0.017865,           0.0060392,          0.00068893,                   1,             0.99647,               0.995,             0.74324,             0.01634,           0.0049686,           0.0008495,           0.0014068,           0.0014068,           0.0014068
                 436,            0.018835,           0.0061623,          0.00095732,                   1,             0.99647,               0.995,             0.74324,             0.01634,           0.0049686,           0.0008495,            0.001387,            0.001387,            0.001387
                 437,            0.019146,           0.0049598,          0.00067459,                   1,             0.99619,               0.995,             0.75265,            0.016356,            0.004934,          0.00084574,           0.0013672,           0.0013672,           0.0013672
                 438,            0.021236,           0.0070508,           0.0007209,                   1,             0.99619,               0.995,             0.75265,            0.016356,            0.004934,          0.00084574,           0.0013474,           0.0013474,           0.0013474
                 439,            0.020645,             0.00555,          0.00073482,              0.9973,             0.98113,             0.99481,             0.76785,            0.016724,           0.0049059,          0.00084164,           0.0013276,           0.0013276,           0.0013276
                 440,            0.018213,           0.0064199,          0.00086219,              0.9973,             0.98113,             0.99481,             0.76785,            0.016724,           0.0049059,          0.00084164,           0.0013078,           0.0013078,           0.0013078
                 441,            0.017832,           0.0054306,          0.00066643,             0.99737,             0.98113,             0.99464,             0.75637,            0.017013,           0.0049128,          0.00083665,            0.001288,            0.001288,            0.001288
                 442,            0.020618,           0.0061229,          0.00079281,             0.99737,             0.98113,             0.99464,             0.75637,            0.017013,           0.0049128,          0.00083665,           0.0012682,           0.0012682,           0.0012682
                 443,            0.019529,           0.0051267,          0.00068776,             0.99747,             0.98113,             0.99464,             0.73543,            0.019661,           0.0049491,          0.00083615,           0.0012484,           0.0012484,           0.0012484
                 444,              0.0239,           0.0073488,           0.0010098,             0.99747,             0.98113,             0.99464,             0.73543,            0.019661,           0.0049491,          0.00083615,           0.0012286,           0.0012286,           0.0012286
                 445,            0.024636,           0.0072984,          0.00099346,             0.99746,             0.98113,             0.99464,             0.76548,            0.017458,            0.004872,          0.00082559,           0.0012088,           0.0012088,           0.0012088
                 446,            0.018328,           0.0055795,          0.00077827,             0.99746,             0.98113,             0.99464,             0.76548,            0.017458,            0.004872,          0.00082559,            0.001189,            0.001189,            0.001189
                 447,            0.018449,           0.0058557,          0.00066852,             0.99745,             0.98113,             0.99464,             0.76202,            0.016445,           0.0048583,          0.00081906,           0.0011692,           0.0011692,           0.0011692
                 448,            0.019235,           0.0057536,          0.00076705,             0.99745,             0.98113,             0.99464,             0.76202,            0.016445,           0.0048583,          0.00081906,           0.0011494,           0.0011494,           0.0011494
                 449,            0.017163,           0.0061011,          0.00066511,              0.9975,             0.98113,             0.99464,             0.76644,            0.016375,           0.0048569,          0.00081634,           0.0011296,           0.0011296,           0.0011296
                 450,            0.020124,            0.005916,          0.00065155,              0.9975,             0.98113,             0.99464,             0.76644,            0.016375,           0.0048569,          0.00081634,           0.0011098,           0.0011098,           0.0011098
                 451,            0.021581,           0.0069115,          0.00081936,             0.99753,             0.98113,             0.99464,             0.76938,            0.016597,           0.0048688,          0.00081265,             0.00109,             0.00109,             0.00109
                 452,            0.018198,           0.0053874,          0.00068992,             0.99753,             0.98113,             0.99464,             0.76938,            0.016597,           0.0048688,          0.00081265,           0.0010702,           0.0010702,           0.0010702
                 453,            0.019467,           0.0049032,          0.00066123,             0.99749,             0.98113,             0.99464,             0.76598,            0.015609,            0.004854,          0.00081127,           0.0010504,           0.0010504,           0.0010504
                 454,            0.017299,           0.0065201,          0.00081339,             0.99749,             0.98113,             0.99464,             0.76598,            0.015609,            0.004854,          0.00081127,           0.0010306,           0.0010306,           0.0010306
                 455,            0.019737,           0.0079855,          0.00066705,             0.99748,             0.98113,             0.99464,             0.75831,             0.01568,           0.0048503,          0.00080562,           0.0010108,           0.0010108,           0.0010108
                 456,            0.019502,           0.0061292,          0.00083031,             0.99748,             0.98113,             0.99464,             0.75831,             0.01568,           0.0048503,          0.00080562,            0.000991,            0.000991,            0.000991
                 457,            0.022129,           0.0059846,           0.0008608,             0.99753,             0.98113,             0.99464,             0.76344,             0.01602,           0.0048593,          0.00080093,           0.0009712,           0.0009712,           0.0009712
                 458,            0.017303,           0.0065684,          0.00067103,             0.99753,             0.98113,             0.99464,             0.76344,             0.01602,           0.0048593,          0.00080093,           0.0009514,           0.0009514,           0.0009514
                 459,            0.018734,           0.0075024,          0.00071599,             0.99755,             0.98113,             0.99464,             0.76021,            0.015632,           0.0048429,          0.00079335,           0.0009316,           0.0009316,           0.0009316
                 460,            0.019742,           0.0069405,          0.00068871,             0.99755,             0.98113,             0.99464,             0.76021,            0.015632,           0.0048429,          0.00079335,           0.0009118,           0.0009118,           0.0009118
                 461,            0.017368,           0.0058193,           0.0007132,             0.99752,             0.98113,             0.99464,             0.75431,            0.015672,           0.0048494,          0.00079087,            0.000892,            0.000892,            0.000892
                 462,            0.022565,           0.0067878,          0.00076156,             0.99752,             0.98113,             0.99464,             0.75431,            0.015672,           0.0048494,          0.00079087,           0.0008722,           0.0008722,           0.0008722
                 463,            0.018751,           0.0059044,          0.00076152,             0.99753,             0.98113,             0.99464,             0.75865,            0.015843,           0.0048364,          0.00078629,           0.0008524,           0.0008524,           0.0008524
                 464,            0.017207,           0.0043855,          0.00070575,             0.99753,             0.98113,             0.99464,             0.75865,            0.015843,           0.0048364,          0.00078629,           0.0008326,           0.0008326,           0.0008326
                 465,            0.017716,           0.0058713,          0.00069721,              0.9975,             0.98113,             0.99464,             0.76882,            0.015627,           0.0048213,          0.00078166,           0.0008128,           0.0008128,           0.0008128
                 466,            0.019531,           0.0069746,          0.00062797,              0.9975,             0.98113,             0.99464,             0.76882,            0.015627,           0.0048213,          0.00078166,            0.000793,            0.000793,            0.000793
                 467,            0.019909,           0.0051855,          0.00068937,             0.99747,             0.96226,             0.98443,             0.76897,            0.015279,            0.004817,          0.00077644,           0.0007732,           0.0007732,           0.0007732
                 468,            0.016145,            0.005792,          0.00061055,             0.99747,             0.96226,             0.98443,             0.76897,            0.015279,            0.004817,          0.00077644,           0.0007534,           0.0007534,           0.0007534
                 469,            0.016259,           0.0064801,          0.00065668,             0.99746,             0.96226,             0.98444,             0.76162,            0.015623,            0.004821,          0.00077089,           0.0007336,           0.0007336,           0.0007336
                 470,            0.016164,           0.0058169,          0.00062111,             0.99746,             0.96226,             0.98444,             0.76162,            0.015623,            0.004821,          0.00077089,           0.0007138,           0.0007138,           0.0007138
                 471,            0.017507,           0.0054419,          0.00061188,             0.99755,             0.96226,             0.98444,             0.76375,             0.01553,           0.0048188,          0.00076263,            0.000694,            0.000694,            0.000694
                 472,            0.020063,           0.0068534,          0.00065215,             0.99755,             0.96226,             0.98444,             0.76375,             0.01553,           0.0048188,          0.00076263,           0.0006742,           0.0006742,           0.0006742
                 473,            0.018784,           0.0062074,          0.00062829,             0.99764,             0.96226,             0.98444,             0.76692,            0.015297,           0.0047964,          0.00075428,           0.0006544,           0.0006544,           0.0006544
                 474,            0.020222,           0.0062057,          0.00065695,             0.99764,             0.96226,             0.98444,             0.76692,            0.015297,           0.0047964,          0.00075428,           0.0006346,           0.0006346,           0.0006346
